kind,value,source,timestamp
uuid,f5523041-3c93-3ab9-8b61-07926bf07bf7,xp+jetsam,2025-06-01 12:32:57
uuid,f5b1e6ab-2c6d-399f-9daf-65eec5943068,xp+jetsam,2025-06-01 12:32:57
uuid,f63eaea9-b56d-378c-955f-b3813a492195,xp+jetsam,2025-06-01 12:32:57
uuid,f6a314fa-0457-3c80-8d4c-cb93e7a03552,xp+jetsam,2025-06-01 12:32:57
uuid,f781f347-a9f6-3d58-a169-e9d59ee5e421,xp+jetsam,2025-06-01 12:32:57
uuid,f7d1d781-69af-37c1-94e1-0eb71473bd9d,xp+jetsam,2025-06-01 12:32:57
uuid,f82c687f-2041-30cf-88d5-a9d19b3a3706,xp+jetsam,2025-06-01 12:32:57
uuid,f894def5-2656-371b-b254-e2a07f9ed4f2,xp+jetsam,2025-06-01 12:32:57
uuid,f8de38e6-f2ae-3e57-999a-5e3afc50e943,xp+jetsam,2025-06-01 12:32:57
uuid,fa570492-5cd9-3f0d-82fe-88c907cd3897,xp+jetsam,2025-06-01 12:32:57
uuid,fa679d33-c36e-3d08-b7d2-c82bb14655fc,xp+jetsam,2025-06-01 12:32:57
uuid,fa7da1d2-485d-37e1-9bd2-215aed284874,xp+jetsam,2025-06-01 12:32:57
uuid,fb01db56-f2b9-313d-9638-d62b5144e295,xp+jetsam,2025-06-01 12:32:57
uuid,fcb46da2-e91a-358e-b96b-6a8c3156442c,xp+jetsam,2025-06-01 12:32:57
uuid,fccab341-51c0-3f9d-80e6-b68c445813da,xp+jetsam,2025-06-01 12:32:57
uuid,fe7346ae-1b61-33f7-a88b-557a60cfb6cb,xp+jetsam,2025-06-01 12:32:57
usageClientId,7229E639-8D3A-452B-8FFF-2F0EB0EAB0BC,xp,2025-06-01 12:32:57
